Borough,Block,Lot,FromMonth,ToMonth,FromDay,ToDay,FromYear,ToYear,DocType
4,4189,0000,1,12,1,31,2010,2011,
4,4189,0000,1,12,1,31,2011,2012,
4,4190,0000,1,12,1,31,2009,2010,
4,4190,0000,1,12,1,31,2010,2011,
4,4190,0000,1,12,1,31,2011,2012,
4,4191,0000,1,12,1,31,2009,2010,
4,4191,0000,1,12,1,31,2010,2011,
4,4191,0000,1,12,1,31,2011,2012,
4,4192,0000,1,12,1,31,2009,2010,
4,4192,0000,1,12,1,31,2010,2011,
4,4192,0000,1,12,1,31,2011,2012,
4,4193,0000,1,12,1,31,2009,2010,
4,4193,0000,1,12,1,31,2010,2011,
4,4193,0000,1,12,1,31,2011,2012,
4,4194,0000,1,12,1,31,2009,2010,
4,4194,0000,1,12,1,31,2010,2011,
4,4194,0000,1,12,1,31,2011,2012,
4,4195,0000,1,12,1,31,2009,2010,
4,4195,0000,1,12,1,31,2010,2011,
4,4195,0000,1,12,1,31,2011,2012,
4,4196,0000,1,12,1,31,2009,2010,
4,4196,0000,1,12,1,31,2010,2011,
4,4196,0000,1,12,1,31,2011,2012,
4,4197,0000,1,12,1,31,2009,2010,
4,4197,0000,1,12,1,31,2010,2011,
4,4197,0000,1,12,1,31,2011,2012,
4,4198,0000,1,12,1,31,2009,2010,
4,4198,0000,1,12,1,31,2010,2011,
4,4198,0000,1,12,1,31,2011,2012,
4,4199,0000,1,12,1,31,2009,2010,
4,4199,0000,1,12,1,31,2010,2011,
4,4199,0000,1,12,1,31,2011,2012,
4,4200,0000,1,12,1,31,2009,2010,
4,4200,0000,1,12,1,31,2010,2011,
4,4200,0000,1,12,1,31,2011,2012,
4,4201,0000,1,12,1,31,2009,2010,
4,4201,0000,1,12,1,31,2010,2011,
4,4201,0000,1,12,1,31,2011,2012,
4,4202,0000,1,12,1,31,2009,2010,
4,4202,0000,1,12,1,31,2010,2011,
4,4202,0000,1,12,1,31,2011,2012,
4,4203,0000,1,12,1,31,2009,2010,
4,4203,0000,1,12,1,31,2010,2011,
4,4203,0000,1,12,1,31,2011,2012,
4,4204,0000,1,12,1,31,2009,2010,
4,4204,0000,1,12,1,31,2010,2011,
4,4204,0000,1,12,1,31,2011,2012,
4,4205,0000,1,12,1,31,2009,2010,
4,4205,0000,1,12,1,31,2010,2011,
4,4205,0000,1,12,1,31,2011,2012,
4,4206,0000,1,12,1,31,2009,2010,
4,4206,0000,1,12,1,31,2010,2011,
4,4206,0000,1,12,1,31,2011,2012,
4,4207,0000,1,12,1,31,2009,2010,
4,4207,0000,1,12,1,31,2010,2011,
4,4207,0000,1,12,1,31,2011,2012,
4,4208,0000,1,12,1,31,2009,2010,
4,4208,0000,1,12,1,31,2010,2011,
4,4208,0000,1,12,1,31,2011,2012,
4,4209,0000,1,12,1,31,2009,2010,
4,4209,0000,1,12,1,31,2010,2011,
4,4209,0000,1,12,1,31,2011,2012,
4,4210,0000,1,12,1,31,2009,2010,
4,4210,0000,1,12,1,31,2010,2011,
4,4210,0000,1,12,1,31,2011,2012,
4,4211,0000,1,12,1,31,2009,2010,
4,4211,0000,1,12,1,31,2010,2011,
4,4211,0000,1,12,1,31,2011,2012,
4,4212,0000,1,12,1,31,2009,2010,
4,4212,0000,1,12,1,31,2010,2011,
4,4212,0000,1,12,1,31,2011,2012,
4,4213,0000,1,12,1,31,2009,2010,
4,4213,0000,1,12,1,31,2010,2011,
4,4213,0000,1,12,1,31,2011,2012,
4,4214,0000,1,12,1,31,2009,2010,
4,4214,0000,1,12,1,31,2010,2011,
4,4214,0000,1,12,1,31,2011,2012,
4,4215,0000,1,12,1,31,2009,2010,
4,4215,0000,1,12,1,31,2010,2011,
4,4215,0000,1,12,1,31,2011,2012,
4,4216,0000,1,12,1,31,2009,2010,
4,4216,0000,1,12,1,31,2010,2011,
4,4216,0000,1,12,1,31,2011,2012,
4,4217,0000,1,12,1,31,2009,2010,
4,4217,0000,1,12,1,31,2010,2011,
4,4217,0000,1,12,1,31,2011,2012,
4,4218,0000,1,12,1,31,2009,2010,
4,4218,0000,1,12,1,31,2010,2011,
4,4218,0000,1,12,1,31,2011,2012,
4,4219,0000,1,12,1,31,2009,2010,
4,4219,0000,1,12,1,31,2010,2011,
4,4219,0000,1,12,1,31,2011,2012,
4,4220,0000,1,12,1,31,2009,2010,
4,4220,0000,1,12,1,31,2010,2011,
4,4220,0000,1,12,1,31,2011,2012,
4,4221,0000,1,12,1,31,2009,2010,
4,4221,0000,1,12,1,31,2010,2011,
4,4221,0000,1,12,1,31,2011,2012,
4,4222,0000,1,12,1,31,2009,2010,
4,4222,0000,1,12,1,31,2010,2011,
4,4222,0000,1,12,1,31,2011,2012,
4,4223,0000,1,12,1,31,2009,2010,
4,4223,0000,1,12,1,31,2010,2011,
4,4223,0000,1,12,1,31,2011,2012,
4,4224,0000,1,12,1,31,2009,2010,
4,4224,0000,1,12,1,31,2010,2011,
4,4224,0000,1,12,1,31,2011,2012,
4,4225,0000,1,12,1,31,2009,2010,
4,4225,0000,1,12,1,31,2010,2011,
4,4225,0000,1,12,1,31,2011,2012,
4,4226,0000,1,12,1,31,2009,2010,
4,4226,0000,1,12,1,31,2010,2011,
4,4226,0000,1,12,1,31,2011,2012,
4,4227,0000,1,12,1,31,2009,2010,
4,4227,0000,1,12,1,31,2010,2011,
4,4227,0000,1,12,1,31,2011,2012,
4,4228,0000,1,12,1,31,2009,2010,
4,4228,0000,1,12,1,31,2010,2011,
4,4228,0000,1,12,1,31,2011,2012,
4,4229,0000,1,12,1,31,2009,2010,
4,4229,0000,1,12,1,31,2010,2011,
4,4229,0000,1,12,1,31,2011,2012,
4,4230,0000,1,12,1,31,2009,2010,
4,4230,0000,1,12,1,31,2010,2011,
4,4230,0000,1,12,1,31,2011,2012,
4,4231,0000,1,12,1,31,2009,2010,
4,4231,0000,1,12,1,31,2010,2011,
4,4231,0000,1,12,1,31,2011,2012,
4,4232,0000,1,12,1,31,2009,2010,
4,4232,0000,1,12,1,31,2010,2011,
4,4232,0000,1,12,1,31,2011,2012,
4,4233,0000,1,12,1,31,2009,2010,
4,4233,0000,1,12,1,31,2010,2011,
4,4233,0000,1,12,1,31,2011,2012,
4,4234,0000,1,12,1,31,2009,2010,
4,4234,0000,1,12,1,31,2010,2011,
4,4234,0000,1,12,1,31,2011,2012,
4,4235,0000,1,12,1,31,2009,2010,
4,4235,0000,1,12,1,31,2010,2011,
4,4235,0000,1,12,1,31,2011,2012,
4,4236,0000,1,12,1,31,2009,2010,
4,4236,0000,1,12,1,31,2010,2011,
4,4236,0000,1,12,1,31,2011,2012,
4,4237,0000,1,12,1,31,2009,2010,
4,4237,0000,1,12,1,31,2010,2011,
4,4237,0000,1,12,1,31,2011,2012,
4,4238,0000,1,12,1,31,2009,2010,
4,4238,0000,1,12,1,31,2010,2011,
4,4238,0000,1,12,1,31,2011,2012,
4,4239,0000,1,12,1,31,2009,2010,
4,4239,0000,1,12,1,31,2010,2011,
4,4239,0000,1,12,1,31,2011,2012,
4,4240,0000,1,12,1,31,2009,2010,
4,4240,0000,1,12,1,31,2010,2011,
4,4240,0000,1,12,1,31,2011,2012,
4,4241,0000,1,12,1,31,2009,2010,
4,4241,0000,1,12,1,31,2010,2011,
4,4241,0000,1,12,1,31,2011,2012,
4,4242,0000,1,12,1,31,2009,2010,
4,4242,0000,1,12,1,31,2010,2011,
4,4242,0000,1,12,1,31,2011,2012,
4,4243,0000,1,12,1,31,2009,2010,
4,4243,0000,1,12,1,31,2010,2011,
4,4243,0000,1,12,1,31,2011,2012,
4,4244,0000,1,12,1,31,2009,2010,
4,4244,0000,1,12,1,31,2010,2011,
4,4244,0000,1,12,1,31,2011,2012,
4,4245,0000,1,12,1,31,2009,2010,
4,4245,0000,1,12,1,31,2010,2011,
4,4245,0000,1,12,1,31,2011,2012,
4,4246,0000,1,12,1,31,2009,2010,
4,4246,0000,1,12,1,31,2010,2011,
4,4246,0000,1,12,1,31,2011,2012,
4,4247,0000,1,12,1,31,2009,2010,
4,4247,0000,1,12,1,31,2010,2011,
4,4247,0000,1,12,1,31,2011,2012,
4,4248,0000,1,12,1,31,2009,2010,
4,4248,0000,1,12,1,31,2010,2011,
4,4248,0000,1,12,1,31,2011,2012,
4,4249,0000,1,12,1,31,2009,2010,
4,4249,0000,1,12,1,31,2010,2011,
4,4249,0000,1,12,1,31,2011,2012,
4,4250,0000,1,12,1,31,2009,2010,
4,4250,0000,1,12,1,31,2010,2011,
4,4250,0000,1,12,1,31,2011,2012,
4,4251,0000,1,12,1,31,2009,2010,
4,4251,0000,1,12,1,31,2010,2011,
4,4251,0000,1,12,1,31,2011,2012,
4,4252,0000,1,12,1,31,2009,2010,
4,4252,0000,1,12,1,31,2010,2011,
4,4252,0000,1,12,1,31,2011,2012,
4,4253,0000,1,12,1,31,2009,2010,
4,4253,0000,1,12,1,31,2010,2011,
4,4253,0000,1,12,1,31,2011,2012,
4,4254,0000,1,12,1,31,2009,2010,
4,4254,0000,1,12,1,31,2010,2011,
4,4254,0000,1,12,1,31,2011,2012,
4,4255,0000,1,12,1,31,2009,2010,
4,4255,0000,1,12,1,31,2010,2011,
4,4255,0000,1,12,1,31,2011,2012,
4,4256,0000,1,12,1,31,2009,2010,
4,4256,0000,1,12,1,31,2010,2011,
4,4256,0000,1,12,1,31,2011,2012,
4,4257,0000,1,12,1,31,2009,2010,
4,4257,0000,1,12,1,31,2010,2011,
4,4257,0000,1,12,1,31,2011,2012,
4,4258,0000,1,12,1,31,2009,2010,
4,4258,0000,1,12,1,31,2010,2011,
4,4258,0000,1,12,1,31,2011,2012,
4,4259,0000,1,12,1,31,2009,2010,
4,4259,0000,1,12,1,31,2010,2011,
4,4259,0000,1,12,1,31,2011,2012,
4,4260,0000,1,12,1,31,2009,2010,
4,4260,0000,1,12,1,31,2010,2011,
4,4260,0000,1,12,1,31,2011,2012,
4,4261,0000,1,12,1,31,2009,2010,
4,4261,0000,1,12,1,31,2010,2011,
4,4261,0000,1,12,1,31,2011,2012,
4,4262,0000,1,12,1,31,2009,2010,
4,4262,0000,1,12,1,31,2010,2011,
4,4262,0000,1,12,1,31,2011,2012,
4,4263,0000,1,12,1,31,2009,2010,
4,4263,0000,1,12,1,31,2010,2011,
4,4263,0000,1,12,1,31,2011,2012,
4,4264,0000,1,12,1,31,2009,2010,
4,4264,0000,1,12,1,31,2010,2011,
4,4264,0000,1,12,1,31,2011,2012,
4,4265,0000,1,12,1,31,2009,2010,
4,4265,0000,1,12,1,31,2010,2011,
4,4265,0000,1,12,1,31,2011,2012,
4,4266,0000,1,12,1,31,2009,2010,
4,4266,0000,1,12,1,31,2010,2011,
4,4266,0000,1,12,1,31,2011,2012,
4,4267,0000,1,12,1,31,2009,2010,
4,4267,0000,1,12,1,31,2010,2011,
4,4267,0000,1,12,1,31,2011,2012,
4,4268,0000,1,12,1,31,2009,2010,
4,4268,0000,1,12,1,31,2010,2011,
4,4268,0000,1,12,1,31,2011,2012,
4,4269,0000,1,12,1,31,2009,2010,
4,4269,0000,1,12,1,31,2010,2011,
4,4269,0000,1,12,1,31,2011,2012,
4,4270,0000,1,12,1,31,2009,2010,
4,4270,0000,1,12,1,31,2010,2011,
4,4270,0000,1,12,1,31,2011,2012,
4,4271,0000,1,12,1,31,2009,2010,
4,4271,0000,1,12,1,31,2010,2011,
4,4271,0000,1,12,1,31,2011,2012,
4,4272,0000,1,12,1,31,2009,2010,
4,4272,0000,1,12,1,31,2010,2011,
4,4272,0000,1,12,1,31,2011,2012,
4,4273,0000,1,12,1,31,2009,2010,
4,4273,0000,1,12,1,31,2010,2011,
4,4273,0000,1,12,1,31,2011,2012,
4,4274,0000,1,12,1,31,2009,2010,
4,4274,0000,1,12,1,31,2010,2011,
4,4274,0000,1,12,1,31,2011,2012,
4,4275,0000,1,12,1,31,2009,2010,
4,4275,0000,1,12,1,31,2010,2011,
4,4275,0000,1,12,1,31,2011,2012,
4,4276,0000,1,12,1,31,2009,2010,
4,4276,0000,1,12,1,31,2010,2011,
4,4276,0000,1,12,1,31,2011,2012,
4,4277,0000,1,12,1,31,2009,2010,
4,4277,0000,1,12,1,31,2010,2011,
4,4277,0000,1,12,1,31,2011,2012,
4,4278,0000,1,12,1,31,2009,2010,
4,4278,0000,1,12,1,31,2010,2011,
4,4278,0000,1,12,1,31,2011,2012,
4,4279,0000,1,12,1,31,2009,2010,
4,4279,0000,1,12,1,31,2010,2011,
4,4279,0000,1,12,1,31,2011,2012,
4,4280,0000,1,12,1,31,2009,2010,
4,4280,0000,1,12,1,31,2010,2011,
4,4280,0000,1,12,1,31,2011,2012,
4,4281,0000,1,12,1,31,2009,2010,
4,4281,0000,1,12,1,31,2010,2011,
4,4281,0000,1,12,1,31,2011,2012,
4,4282,0000,1,12,1,31,2009,2010,
4,4282,0000,1,12,1,31,2010,2011,
4,4282,0000,1,12,1,31,2011,2012,
4,4283,0000,1,12,1,31,2009,2010,
4,4283,0000,1,12,1,31,2010,2011,
4,4283,0000,1,12,1,31,2011,2012,
4,4284,0000,1,12,1,31,2009,2010,
4,4284,0000,1,12,1,31,2010,2011,
4,4284,0000,1,12,1,31,2011,2012,
4,4285,0000,1,12,1,31,2009,2010,
4,4285,0000,1,12,1,31,2010,2011,
4,4285,0000,1,12,1,31,2011,2012,
4,4286,0000,1,12,1,31,2009,2010,
4,4286,0000,1,12,1,31,2010,2011,
4,4286,0000,1,12,1,31,2011,2012,
4,4287,0000,1,12,1,31,2009,2010,
4,4287,0000,1,12,1,31,2010,2011,
4,4287,0000,1,12,1,31,2011,2012,
4,4288,0000,1,12,1,31,2009,2010,
4,4288,0000,1,12,1,31,2010,2011,
4,4288,0000,1,12,1,31,2011,2012,
4,4289,0000,1,12,1,31,2009,2010,
4,4289,0000,1,12,1,31,2010,2011,
4,4289,0000,1,12,1,31,2011,2012,
4,4290,0000,1,12,1,31,2009,2010,
4,4290,0000,1,12,1,31,2010,2011,
4,4290,0000,1,12,1,31,2011,2012,
4,4291,0000,1,12,1,31,2009,2010,
4,4291,0000,1,12,1,31,2010,2011,
4,4291,0000,1,12,1,31,2011,2012,
4,4292,0000,1,12,1,31,2009,2010,
4,4292,0000,1,12,1,31,2010,2011,
4,4292,0000,1,12,1,31,2011,2012,
4,4293,0000,1,12,1,31,2009,2010,
4,4293,0000,1,12,1,31,2010,2011,
4,4293,0000,1,12,1,31,2011,2012,
4,4294,0000,1,12,1,31,2009,2010,
4,4294,0000,1,12,1,31,2010,2011,
4,4294,0000,1,12,1,31,2011,2012,
4,4295,0000,1,12,1,31,2009,2010,
4,4295,0000,1,12,1,31,2010,2011,
4,4295,0000,1,12,1,31,2011,2012,
4,4296,0000,1,12,1,31,2009,2010,
4,4296,0000,1,12,1,31,2010,2011,
4,4296,0000,1,12,1,31,2011,2012,
4,4297,0000,1,12,1,31,2009,2010,
4,4297,0000,1,12,1,31,2010,2011,
4,4297,0000,1,12,1,31,2011,2012,
4,4298,0000,1,12,1,31,2009,2010,
4,4298,0000,1,12,1,31,2010,2011,
4,4298,0000,1,12,1,31,2011,2012,
4,4299,0000,1,12,1,31,2009,2010,
4,4299,0000,1,12,1,31,2010,2011,
4,4299,0000,1,12,1,31,2011,2012,
4,4300,0000,1,12,1,31,2009,2010,
4,4300,0000,1,12,1,31,2010,2011,
4,4300,0000,1,12,1,31,2011,2012,
4,4301,0000,1,12,1,31,2009,2010,
4,4301,0000,1,12,1,31,2010,2011,
4,4301,0000,1,12,1,31,2011,2012,
4,4302,0000,1,12,1,31,2009,2010,
4,4302,0000,1,12,1,31,2010,2011,
4,4302,0000,1,12,1,31,2011,2012,
4,4303,0000,1,12,1,31,2009,2010,
4,4303,0000,1,12,1,31,2010,2011,
4,4303,0000,1,12,1,31,2011,2012,
4,4304,0000,1,12,1,31,2009,2010,
4,4304,0000,1,12,1,31,2010,2011,
4,4304,0000,1,12,1,31,2011,2012,
4,4305,0000,1,12,1,31,2009,2010,
4,4305,0000,1,12,1,31,2010,2011,
4,4305,0000,1,12,1,31,2011,2012,
4,4306,0000,1,12,1,31,2009,2010,
4,4306,0000,1,12,1,31,2010,2011,
4,4306,0000,1,12,1,31,2011,2012,
4,4307,0000,1,12,1,31,2009,2010,
4,4307,0000,1,12,1,31,2010,2011,
4,4307,0000,1,12,1,31,2011,2012,
4,4308,0000,1,12,1,31,2009,2010,
4,4308,0000,1,12,1,31,2010,2011,
4,4308,0000,1,12,1,31,2011,2012,
4,4309,0000,1,12,1,31,2009,2010,
4,4309,0000,1,12,1,31,2010,2011,
4,4309,0000,1,12,1,31,2011,2012,
4,4310,0000,1,12,1,31,2009,2010,
4,4310,0000,1,12,1,31,2010,2011,
4,4310,0000,1,12,1,31,2011,2012,
4,4311,0000,1,12,1,31,2009,2010,
4,4311,0000,1,12,1,31,2010,2011,
4,4311,0000,1,12,1,31,2011,2012,
4,4312,0000,1,12,1,31,2009,2010,
4,4312,0000,1,12,1,31,2010,2011,
4,4312,0000,1,12,1,31,2011,2012,
4,4313,0000,1,12,1,31,2009,2010,
4,4313,0000,1,12,1,31,2010,2011,
4,4313,0000,1,12,1,31,2011,2012,
4,4314,0000,1,12,1,31,2009,2010,
4,4314,0000,1,12,1,31,2010,2011,
4,4314,0000,1,12,1,31,2011,2012,
4,4315,0000,1,12,1,31,2009,2010,
4,4315,0000,1,12,1,31,2010,2011,
4,4315,0000,1,12,1,31,2011,2012,
4,4316,0000,1,12,1,31,2009,2010,
4,4316,0000,1,12,1,31,2010,2011,
4,4316,0000,1,12,1,31,2011,2012,
4,4317,0000,1,12,1,31,2009,2010,
4,4317,0000,1,12,1,31,2010,2011,
4,4317,0000,1,12,1,31,2011,2012,
4,4318,0000,1,12,1,31,2009,2010,
4,4318,0000,1,12,1,31,2010,2011,
4,4318,0000,1,12,1,31,2011,2012,
4,4319,0000,1,12,1,31,2009,2010,
4,4319,0000,1,12,1,31,2010,2011,
4,4319,0000,1,12,1,31,2011,2012,
4,4320,0000,1,12,1,31,2009,2010,
4,4320,0000,1,12,1,31,2010,2011,
4,4320,0000,1,12,1,31,2011,2012,
4,4321,0000,1,12,1,31,2009,2010,
4,4321,0000,1,12,1,31,2010,2011,
4,4321,0000,1,12,1,31,2011,2012,
4,4322,0000,1,12,1,31,2009,2010,
4,4322,0000,1,12,1,31,2010,2011,
4,4322,0000,1,12,1,31,2011,2012,
4,4323,0000,1,12,1,31,2009,2010,
4,4323,0000,1,12,1,31,2010,2011,
4,4323,0000,1,12,1,31,2011,2012,
4,4324,0000,1,12,1,31,2009,2010,
4,4324,0000,1,12,1,31,2010,2011,
4,4324,0000,1,12,1,31,2011,2012,
4,4325,0000,1,12,1,31,2009,2010,
4,4325,0000,1,12,1,31,2010,2011,
4,4325,0000,1,12,1,31,2011,2012,
4,4326,0000,1,12,1,31,2009,2010,
4,4326,0000,1,12,1,31,2010,2011,
4,4326,0000,1,12,1,31,2011,2012,
4,4327,0000,1,12,1,31,2009,2010,
4,4327,0000,1,12,1,31,2010,2011,
4,4327,0000,1,12,1,31,2011,2012,
4,4328,0000,1,12,1,31,2009,2010,
4,4328,0000,1,12,1,31,2010,2011,
4,4328,0000,1,12,1,31,2011,2012,
4,4329,0000,1,12,1,31,2009,2010,
4,4329,0000,1,12,1,31,2010,2011,
4,4329,0000,1,12,1,31,2011,2012,
4,4330,0000,1,12,1,31,2009,2010,
4,4330,0000,1,12,1,31,2010,2011,
4,4330,0000,1,12,1,31,2011,2012,
4,4331,0000,1,12,1,31,2009,2010,
4,4331,0000,1,12,1,31,2010,2011,
4,4331,0000,1,12,1,31,2011,2012,
4,4332,0000,1,12,1,31,2009,2010,
4,4332,0000,1,12,1,31,2010,2011,
4,4332,0000,1,12,1,31,2011,2012,
4,4333,0000,1,12,1,31,2009,2010,
4,4333,0000,1,12,1,31,2010,2011,
4,4333,0000,1,12,1,31,2011,2012,
4,4334,0000,1,12,1,31,2009,2010,
4,4334,0000,1,12,1,31,2010,2011,
4,4334,0000,1,12,1,31,2011,2012,
4,4335,0000,1,12,1,31,2009,2010,
4,4335,0000,1,12,1,31,2010,2011,
4,4335,0000,1,12,1,31,2011,2012,
4,4336,0000,1,12,1,31,2009,2010,
4,4336,0000,1,12,1,31,2010,2011,
4,4336,0000,1,12,1,31,2011,2012,
4,4337,0000,1,12,1,31,2009,2010,
4,4337,0000,1,12,1,31,2010,2011,
4,4337,0000,1,12,1,31,2011,2012,
4,4338,0000,1,12,1,31,2009,2010,
4,4338,0000,1,12,1,31,2010,2011,
4,4338,0000,1,12,1,31,2011,2012,
4,4339,0000,1,12,1,31,2009,2010,
4,4339,0000,1,12,1,31,2010,2011,
4,4339,0000,1,12,1,31,2011,2012,
4,4340,0000,1,12,1,31,2009,2010,
4,4340,0000,1,12,1,31,2010,2011,
4,4340,0000,1,12,1,31,2011,2012,
4,4341,0000,1,12,1,31,2009,2010,
4,4341,0000,1,12,1,31,2010,2011,
4,4341,0000,1,12,1,31,2011,2012,
4,4342,0000,1,12,1,31,2009,2010,
4,4342,0000,1,12,1,31,2010,2011,
4,4342,0000,1,12,1,31,2011,2012,
4,4343,0000,1,12,1,31,2009,2010,
4,4343,0000,1,12,1,31,2010,2011,
4,4343,0000,1,12,1,31,2011,2012,
4,4344,0000,1,12,1,31,2009,2010,
4,4344,0000,1,12,1,31,2010,2011,
4,4344,0000,1,12,1,31,2011,2012,
4,4345,0000,1,12,1,31,2009,2010,
4,4345,0000,1,12,1,31,2010,2011,
4,4345,0000,1,12,1,31,2011,2012,
4,4346,0000,1,12,1,31,2009,2010,
4,4346,0000,1,12,1,31,2010,2011,
4,4346,0000,1,12,1,31,2011,2012,
4,4347,0000,1,12,1,31,2009,2010,
4,4347,0000,1,12,1,31,2010,2011,
4,4347,0000,1,12,1,31,2011,2012,
4,4348,0000,1,12,1,31,2009,2010,
4,4348,0000,1,12,1,31,2010,2011,
4,4348,0000,1,12,1,31,2011,2012,
4,4349,0000,1,12,1,31,2009,2010,
4,4349,0000,1,12,1,31,2010,2011,
4,4349,0000,1,12,1,31,2011,2012,
4,4350,0000,1,12,1,31,2009,2010,
4,4350,0000,1,12,1,31,2010,2011,
4,4350,0000,1,12,1,31,2011,2012,
4,4351,0000,1,12,1,31,2009,2010,
4,4351,0000,1,12,1,31,2010,2011,
4,4351,0000,1,12,1,31,2011,2012,
4,4352,0000,1,12,1,31,2009,2010,
4,4352,0000,1,12,1,31,2010,2011,
4,4352,0000,1,12,1,31,2011,2012,
4,4353,0000,1,12,1,31,2009,2010,
4,4353,0000,1,12,1,31,2010,2011,
4,4353,0000,1,12,1,31,2011,2012,
4,4354,0000,1,12,1,31,2009,2010,
4,4354,0000,1,12,1,31,2010,2011,
4,4354,0000,1,12,1,31,2011,2012,
4,4355,0000,1,12,1,31,2009,2010,
4,4355,0000,1,12,1,31,2010,2011,
4,4355,0000,1,12,1,31,2011,2012,
4,4356,0000,1,12,1,31,2009,2010,
4,4356,0000,1,12,1,31,2010,2011,
4,4356,0000,1,12,1,31,2011,2012,
4,4357,0000,1,12,1,31,2009,2010,
4,4357,0000,1,12,1,31,2010,2011,
4,4357,0000,1,12,1,31,2011,2012,
4,4358,0000,1,12,1,31,2009,2010,
4,4358,0000,1,12,1,31,2010,2011,
4,4358,0000,1,12,1,31,2011,2012,
4,4359,0000,1,12,1,31,2009,2010,
4,4359,0000,1,12,1,31,2010,2011,
4,4359,0000,1,12,1,31,2011,2012,
4,4360,0000,1,12,1,31,2009,2010,
4,4360,0000,1,12,1,31,2010,2011,
4,4360,0000,1,12,1,31,2011,2012,
4,4361,0000,1,12,1,31,2009,2010,
4,4361,0000,1,12,1,31,2010,2011,
4,4361,0000,1,12,1,31,2011,2012,
4,4362,0000,1,12,1,31,2009,2010,
4,4362,0000,1,12,1,31,2010,2011,
4,4362,0000,1,12,1,31,2011,2012,
4,4363,0000,1,12,1,31,2009,2010,
4,4363,0000,1,12,1,31,2010,2011,
4,4363,0000,1,12,1,31,2011,2012,
4,4364,0000,1,12,1,31,2009,2010,
4,4364,0000,1,12,1,31,2010,2011,
4,4364,0000,1,12,1,31,2011,2012,
4,4365,0000,1,12,1,31,2009,2010,
4,4365,0000,1,12,1,31,2010,2011,
4,4365,0000,1,12,1,31,2011,2012,
4,4366,0000,1,12,1,31,2009,2010,
4,4366,0000,1,12,1,31,2010,2011,
4,4366,0000,1,12,1,31,2011,2012,
4,4367,0000,1,12,1,31,2009,2010,
4,4367,0000,1,12,1,31,2010,2011,
4,4367,0000,1,12,1,31,2011,2012,
4,4368,0000,1,12,1,31,2009,2010,
4,4368,0000,1,12,1,31,2010,2011,
4,4368,0000,1,12,1,31,2011,2012,
4,4369,0000,1,12,1,31,2009,2010,
4,4369,0000,1,12,1,31,2010,2011,
4,4369,0000,1,12,1,31,2011,2012,
4,4370,0000,1,12,1,31,2009,2010,
4,4370,0000,1,12,1,31,2010,2011,
4,4370,0000,1,12,1,31,2011,2012,
4,4371,0000,1,12,1,31,2009,2010,
4,4371,0000,1,12,1,31,2010,2011,
4,4371,0000,1,12,1,31,2011,2012,
4,4372,0000,1,12,1,31,2009,2010,
4,4372,0000,1,12,1,31,2010,2011,
4,4372,0000,1,12,1,31,2011,2012,
4,4373,0000,1,12,1,31,2009,2010,
4,4373,0000,1,12,1,31,2010,2011,
4,4373,0000,1,12,1,31,2011,2012,
4,4374,0000,1,12,1,31,2009,2010,
4,4374,0000,1,12,1,31,2010,2011,
4,4374,0000,1,12,1,31,2011,2012,
4,4375,0000,1,12,1,31,2009,2010,
4,4375,0000,1,12,1,31,2010,2011,
4,4375,0000,1,12,1,31,2011,2012,
4,4376,0000,1,12,1,31,2009,2010,
4,4376,0000,1,12,1,31,2010,2011,
4,4376,0000,1,12,1,31,2011,2012,
4,4377,0000,1,12,1,31,2009,2010,
4,4377,0000,1,12,1,31,2010,2011,
4,4377,0000,1,12,1,31,2011,2012,
4,4378,0000,1,12,1,31,2009,2010,
4,4378,0000,1,12,1,31,2010,2011,
4,4378,0000,1,12,1,31,2011,2012,
4,4379,0000,1,12,1,31,2009,2010,
4,4379,0000,1,12,1,31,2010,2011,
4,4379,0000,1,12,1,31,2011,2012,
4,4380,0000,1,12,1,31,2009,2010,
4,4380,0000,1,12,1,31,2010,2011,
4,4380,0000,1,12,1,31,2011,2012,
4,4381,0000,1,12,1,31,2009,2010,
4,4381,0000,1,12,1,31,2010,2011,
4,4381,0000,1,12,1,31,2011,2012,
4,4382,0000,1,12,1,31,2009,2010,
4,4382,0000,1,12,1,31,2010,2011,
4,4382,0000,1,12,1,31,2011,2012,
4,4383,0000,1,12,1,31,2009,2010,
4,4383,0000,1,12,1,31,2010,2011,
4,4383,0000,1,12,1,31,2011,2012,
4,4384,0000,1,12,1,31,2009,2010,
4,4384,0000,1,12,1,31,2010,2011,
4,4384,0000,1,12,1,31,2011,2012,
4,4385,0000,1,12,1,31,2009,2010,
4,4385,0000,1,12,1,31,2010,2011,
4,4385,0000,1,12,1,31,2011,2012,
4,4386,0000,1,12,1,31,2009,2010,
4,4386,0000,1,12,1,31,2010,2011,
4,4386,0000,1,12,1,31,2011,2012,
4,4387,0000,1,12,1,31,2009,2010,
4,4387,0000,1,12,1,31,2010,2011,
4,4387,0000,1,12,1,31,2011,2012,
4,4388,0000,1,12,1,31,2009,2010,
4,4388,0000,1,12,1,31,2010,2011,
4,4388,0000,1,12,1,31,2011,2012,
4,4389,0000,1,12,1,31,2009,2010,
4,4389,0000,1,12,1,31,2010,2011,
4,4389,0000,1,12,1,31,2011,2012,
4,4390,0000,1,12,1,31,2009,2010,
4,4390,0000,1,12,1,31,2010,2011,
4,4390,0000,1,12,1,31,2011,2012,
4,4391,0000,1,12,1,31,2009,2010,
